,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-언어와문학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR016-007,교양한문,3.0 ,,3.0 ,,김미수,"목1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-405,말/특수동물학과,
,,CLTR017-001,실용한자,3.0 ,,3.0 ,,정병호,"월8B,9A,9B 수7A,7B,8A",,,KNU글로벌프라자-401,고고인류학과,
,,CLTR017-002,실용한자,3.0 ,,3.0 ,,이미진,"화5B,6A,6B 목5B,6A,6B",,,인문대학-319,한문학과,
,,CLTR017-003,실용한자,3.0 ,,3.0 ,,이경미,"월8B,9A,9B 수7A,7B,8A",,,KNU글로벌프라자-510,한문학과,
,,CLTR017-004,실용한자,3.0 ,,3.0 ,,정용주,"화8B,9A,9B 목8B,9A,9B",,,사회과학대학-102,정치외교학과,
,,CLTR017-005,실용한자,3.0 ,,3.0 ,,김선화,"수1A,1B,2A 금2B,3A,3B",,,공대6호관-108,기계공학부,
,,CLTR017-006,실용한자,3.0 ,,3.0 ,,이지안,"수1A,1B,2A 금2B,3A,3B",,,공대6호관-103,기계공학부,
,,CLTR017-007,실용한자,3.0 ,,3.0 ,,박정민,"수1A,1B,2A 금2B,3A,3B",,,공대12호관-211,기계공학부,
,,CLTR017-008,실용한자,3.0 ,,3.0 ,,이선영,"수1A,1B,2A 금2B,3A,3B",,,공대6호관-102,토목공학과,
,,CLTR017-009,실용한자,3.0 ,,3.0 ,,문수영,"수8B,9A,9B 금8B,9A,9B",,,공대6호관-102,건축공학전공,
,,CLTR017-010,실용한자,3.0 ,,3.0 ,,한영미,"월7A,7B,8A 금7A,7B,8A",,,농대1호관-401,농업경제학과,
,,CLTR017-011,실용한자,3.0 ,,3.0 ,,이혁,"월7A,7B,8A 금7A,7B,8A",,,복현회관-201,응용생명과학부,
,,CLTR017-012,실용한자,3.0 ,,3.0 ,,정지아,"월7A,7B,8A 금7A,7B,8A",,,복현회관-301,응용생명과학부,
,,CLTR017-013,실용한자,3.0 ,,3.0 ,,박정민,"화2B,3A,3B 목1A,1B,2A",,,농대2호관-401,식품공학부,
,,CLTR017-014,실용한자,3.0 ,,3.0 ,,김수현,"화2B,3A,3B 목1A,1B,2A",,,농대3호관-521,식품공학부,
,,CLTR017-015,실용한자,3.0 ,,3.0 ,,류영수,"화7A,7B,8A 목7A,7B,8A",,,제4합동강의동-109,일반사회교육과,
,,CLTR017-017,실용한자,3.0 ,,3.0 ,,정지아,"월5B,6A,6B 금5B,6A,6B",,,법과대학(법학전문대학원)-205,행정학부,
,,CLTR017-018,실용한자,3.0 ,,3.0 ,,이지혜,"월1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-101,자동차공학부,
,,CLTR126-001,중국문학의이해,3.0 ,,3.0 ,,서주영,"화2B,3A,3B 목1A,1B,2A",,,인문대학-101,중어중문학과,
,,CLTR126-002,중국문학의이해,3.0 ,,3.0 ,,박세욱,"수1A,1B,2A 금2B,3A,3B",,,KNU글로벌프라자-308,중어중문학과,
,,CLTR128-001,일본문학의 이해,3.0 ,,3.0 ,,조헌구,"월1A,1B,2A 수2B,3A,3B",,,인문대학-319,일어일문학과,
,,CLTR131-001,독일문학의 이해,3.0 ,,3.0 ,,김정철,"화5B,6A,6B 목5B,6A,6B",,,인문대학-218,독어독문학과,
,,CLTR132-001,러시아문학의 이해,3.0 ,,3.0 ,,이강은,"화8B,9A,9B 목8B,9A,9B",,,KNU글로벌프라자-401,노어노문학과,
,,CLTR132-002,러시아문학의 이해,3.0 ,,3.0 ,,,"화8B,9A,9B 목8B,9A,9B",,,인문대학-319,노어노문학과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-언어와문학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR501-001,한국의 언어와 문학,3.0 ,,3.0 ,,조유영,"화5B,6A,6B 목5B,6A,6B",,,인문대학-211,국어국문학과,
,,,,,,,,이수진,"화5B,6A,6B 목5B,6A,6B",,,인문대학-211,국어국문학과,
,,CLTR501-002,한국의 언어와 문학,3.0 ,,3.0 ,,임태성,"월1A,1B,2A 수2B,3A,3B",,,인문대학-211,국어국문학과,
,,,,,,,,우수영,"월1A,1B,2A 수2B,3A,3B",,,인문대학-211,국어국문학과,
,,CLTR501-003,한국의 언어와 문학,3.0 ,,3.0 ,,이상옥,"월5B,6A,6B 금5B,6A,6B",,,제4합동강의동-109,불어교육전공,
,,,,,,,,제갈덕주,"월5B,6A,6B 금5B,6A,6B",,,제4합동강의동-109,불어교육전공,
,,CLTR508-001,인간과 언어,3.0 ,,3.0 ,,길윤미,"화8B,9A,9B 목8B,9A,9B",,,인문대학-101,노어노문학과,
,,CLTR508-002,인간과 언어,3.0 ,,3.0 ,,홍선희,"월5B,6A,6B 금5B,6A,6B",,,사회과학대학-352,문헌정보학과,
,,CLTR508-003,인간과 언어,3.0 ,,3.0 ,,김정일,"화7A,7B,8A 목7A,7B,8A",,,사회과학대학-352,심리학과,
,,CLTR508-004,인간과 언어,3.0 ,,3.0 ,,임수영,"수1A,1B,2A 금2B,3A,3B",,,KNU글로벌프라자-402,인문사회자율전공,
,,CLTR508-005,인간과 언어,3.0 ,,3.0 ,,홍선희,"화2B,3A,3B 목1A,1B,2A",,,KNU글로벌프라자-508,인문사회자율전공,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-사상과가치),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR044-001,철학의이해,3.0 ,,3.0 ,,김경수,"수8B,9A,9B 금8B,9A,9B",,,인문대학-211,국어국문학과,
,,CLTR044-002,철학의이해,3.0 ,,3.0 ,,석영진,"월2B,3A,3B 금1A,1B,2A",,,인문대학-218,철학과,
,,CLTR044-003,철학의이해,3.0 ,,3.0 ,,허재훈,"월7A,7B,8A 금7A,7B,8A",,,인문대학-101,철학과,
,,CLTR044-004,철학의이해,3.0 ,,3.0 ,,석원호,"화5B,6A,6B 목5B,6A,6B",,,조형관(제3합동강의동)-101,음악학과,
,,CLTR044-005,철학의이해,3.0 ,,3.0 ,,이상환,"월1A,1B,2A 수2B,3A,3B",,,조형관(제3합동강의동)-104,미술학과,
,,CLTR044-006,철학의이해,3.0 ,,3.0 ,,김윤동,"수1A,1B,2A 금2B,3A,3B",,,제4합동강의동-408,간호학과,
,,CLTR044-007,철학의이해,3.0 ,,3.0 ,,이선행,"수1A,1B,2A 금2B,3A,3B",,,제4합동강의동-407,간호학과,
,,CLTR044-008,철학의이해,3.0 ,,3.0 ,,박정기,"화8B,9A,9B 목8B,9A,9B",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR044-009,철학의이해,3.0 ,,3.0 ,,박효엽,"월4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-305,섬유공학전공,
,,CLTR073-001,현대사회와 윤리,3.0 ,,3.0 ,,정창록,"수8B,9A,9B 금8B,9A,9B",,,사회과학대학-452,지리학과,
,,CLTR073-002,현대사회와 윤리,3.0 ,,3.0 ,,정창록,"월8B,9A,9B 수7A,7B,8A",,,제4합동강의동-101,윤리교육과,
,,CLTR073-003,현대사회와 윤리,3.0 ,,3.0 ,,정창록,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR073-004,현대사회와 윤리,3.0 ,,3.0 ,,김상현,"목7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-303,축산학과,
,,CLTR073-005,현대사회와 윤리,3.0 ,,3.0 ,,김경수,"화4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-405,말/특수동물학과,
,,CLTR515-001,과학기술과 윤리,3.0 ,,3.0 ,,김석수,"화1A,1B,2A 목2B,3A,3B",,,KNU글로벌프라자-401,철학과,
,,CLTR515-002,과학기술과 윤리,3.0 ,,3.0 ,,이현숙,"월5B,6A,6B 금5B,6A,6B",,,사회과학대학-101,신문방송학과,
,,CLTR515-003,과학기술과 윤리,3.0 ,,3.0 ,,이향연,"월7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-301,나노소재공학부,
,,CLTR515-004,과학기술과 윤리,3.0 ,,3.0 ,,홍인식,"월1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-301,나노소재공학부,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-사상과가치),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR515-005,과학기술과 윤리,3.0 ,,3.0 ,,이진현,"화1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-303,섬유공학전공,
,,CLTR515-006,과학기술과 윤리,3.0 ,,3.0 ,,배성민,"화7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-115,치위생학과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-역사와문화),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR041-001,한국사,3.0 ,,3.0 ,,박보영,"월7A,7B,8A 금7A,7B,8A",,,KNU글로벌프라자-502,사학과,
,,CLTR041-002,한국사,3.0 ,,3.0 ,,이재현,"수8B,9A,9B 금8B,9A,9B",,,KNU글로벌프라자-510,사학과,
,,CLTR041-003,한국사,3.0 ,,3.0 ,,이영재,"수8B,9A,9B 금8B,9A,9B",,,KNU글로벌프라자-401,철학과,
,,CLTR041-004,한국사,3.0 ,,3.0 ,,김현주,"화5B,6A,6B 목5B,6A,6B",,,사회과학대학-352,정치외교학과,
,,CLTR041-005,한국사,3.0 ,,3.0 ,,,"화7A,7B,8A 목7A,7B,8A",,,사회과학대학-201,사회복지학부,
,,CLTR041-006,한국사,3.0 ,,3.0 ,,손경희,"화8B,9A,9B 목8B,9A,9B",,,생명공학관(교양과정동)-104-1,생명공학전공,
,,CLTR041-007,한국사,3.0 ,,3.0 ,,임지원,"화8B,9A,9B 목8B,9A,9B",,,생명공학관(교양과정동)-209,생명공학전공,
,,CLTR041-008,한국사,3.0 ,,3.0 ,,김정운,"화8B,9A,9B 목8B,9A,9B",,,생물학관-B04,지구시스템과학부,
,,CLTR041-009,한국사,3.0 ,,3.0 ,,김지은,"화8B,9A,9B 목8B,9A,9B",,,자연과학대학-B05,지구시스템과학부,
,,CLTR041-010,한국사,3.0 ,,3.0 ,,윤정원,"월5B,6A,6B 금5B,6A,6B",,,제4합동강의동-402,경제통상학부,
,,CLTR041-011,한국사,3.0 ,,3.0 ,,방용철,"월5B,6A,6B 금5B,6A,6B",,,제4합동강의동-404,경제통상학부,
,,CLTR041-012,한국사,3.0 ,,3.0 ,,서지영,"수1A,1B,2A 금2B,3A,3B",,,복현회관-201,응용생명과학부,
,,CLTR041-013,한국사,3.0 ,,3.0 ,,김순규,"수1A,1B,2A 금2B,3A,3B",,,복현회관-301,응용생명과학부,
,,CLTR041-014,한국사,3.0 ,,3.0 ,,서지영,"월2B,3A,3B 금1A,1B,2A",,,농대1호관-323,원예과학과,
,,CLTR041-015,한국사,3.0 ,,3.0 ,,방용철,"월7A,7B,8A 금7A,7B,8A",,,농대3호관-521,산림과학.조경학부,
,,CLTR041-016,한국사,3.0 ,,3.0 ,,최홍조,"화7A,7B,8A 목7A,7B,8A",,,농대3호관-522,농업토목.생물산업공학부,
,,CLTR041-017,한국사,3.0 ,,3.0 ,,임지원,"월2B,3A,3B 금1A,1B,2A",,,조형관(제3합동강의동)-101,음악학과,
,,CLTR041-018,한국사,3.0 ,,3.0 ,,이영재,"수1A,1B,2A 금2B,3A,3B",,,조형관(제3합동강의동)-102,국악학과,
,,CLTR041-019,한국사,3.0 ,,3.0 ,,이지숙,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-301,국어교육과,
,,CLTR041-020,한국사,3.0 ,,3.0 ,,김현주,"화8B,9A,9B 목8B,9A,9B",,,약학대학(제2합동강의동)-101,영어교육과,
,,CLTR041-021,한국사,3.0 ,,3.0 ,,윤정원,"월8B,9A,9B 수7A,7B,8A",,,약학대학(제2합동강의동)-101,가정교육과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-역사와문화),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR041-022,한국사,3.0 ,,3.0 ,,이재현,"수1A,1B,2A 금2B,3A,3B",,,KNU글로벌프라자-301,역사교육과,
,,CLTR041-023,한국사,3.0 ,,3.0 ,,박향미,"월1A,1B,2A 수2B,3A,3B",,,KNU글로벌프라자-301,물리교육과,
,,CLTR041-024,한국사,3.0 ,,3.0 ,,이동주,"금1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-305,생태환경시스템학부,
,,CLTR041-025,한국사,3.0 ,,3.0 ,,손경희,"월1A,1B,2A 수2B,3A,3B",,,IT대학1호관(공대10호관)-101,전자공학부,
,,CLTR041-026,한국사,3.0 ,,3.0 ,,김영나,"월1A,1B,2A 수2B,3A,3B",,,IT대학1호관(공대10호관)-109,전자공학부,
,,CLTR041-027,한국사,3.0 ,,3.0 ,,안주홍,"수1A,1B,2A 금2B,3A,3B",,,IT대학1호관(공대10호관)-111,전자공학부,
,,CLTR041-028,한국사,3.0 ,,3.0 ,,박보영,"월1A,1B,2A 수2B,3A,3B",,,IT대학1호관(공대10호관)-205,전자공학부,
,,CLTR041-029,한국사,3.0 ,,3.0 ,,김명진,"월7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-103,건설방재공학부,
,,CLTR041-030,한국사,3.0 ,,3.0 ,,이동주,"화1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-103,건설방재공학부,
,,CLTR041-031,한국사,3.0 ,,3.0 ,,김명진,"월1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-305,정밀기계공학과,
,,CLTR042-001,동양의역사와문화,3.0 ,,3.0 ,,최윤정,"월1A,1B,2A 수2B,3A,3B",,,KNU글로벌프라자-401,사학과,
,,CLTR042-002,동양의역사와문화,3.0 ,,3.0 ,,이근화,"화1A,1B,2A 목2B,3A,3B",,,사회과학대학-452,지리학과,
,,CLTR042-003,동양의역사와문화,3.0 ,,3.0 ,,이학로,"화8B,9A,9B 목8B,9A,9B",,,제4합동강의동-101,역사교육과,
,,CLTR042-004,동양의역사와문화,3.0 ,,3.0 ,,여치호,"화5B,6A,6B 목5B,6A,6B",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR042-005,동양의역사와문화,3.0 ,,3.0 ,,이학로,"월5B,6A,6B 금5B,6A,6B",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR043-001,서양의역사와문화,3.0 ,,3.0 ,,최현미,"화2B,3A,3B 목1A,1B,2A",,,KNU글로벌프라자-401,불어불문학과,
,,CLTR043-002,서양의역사와문화,3.0 ,,3.0 ,,김유경,"화5B,6A,6B 목5B,6A,6B",,,인문대학-101,사학과,
,,CLTR043-003,서양의역사와문화,3.0 ,,3.0 ,,강미경,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-501,사학과,
,,CLTR043-004,서양의역사와문화,3.0 ,,3.0 ,,변정심,"수8B,9A,9B 금8B,9A,9B",,,공대12호관-114,건축학전공,
,,CLTR043-005,서양의역사와문화,3.0 ,,3.0 ,,김필영,"월1A,1B,2A 수2B,3A,3B",,,제4합동강의동-101,불어교육전공,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-역사와문화),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR043-006,서양의역사와문화,3.0 ,,3.0 ,,김필영,"월5B,6A,6B 금5B,6A,6B",,,KNU글로벌프라자-501,자연과학자율전공,
,,CLTR043-007,서양의역사와문화,3.0 ,,3.0 ,,강미경,"화1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-405,패션디자인전공,
,,CLTR094-001,문화인류학의이해,3.0 ,,3.0 ,,김희경,"화8B,9A,9B 목8B,9A,9B",,,인문대학-211,고고인류학과,
,,CLTR094-002,문화인류학의이해,3.0 ,,3.0 ,,이준원,"수8B,9A,9B 금8B,9A,9B",,,인문대학-218,고고인류학과,
,,CLTR094-003,문화인류학의이해,3.0 ,,3.0 ,,정유진,"목4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-405,식품외식산업학과,
,,CLTR185-001,인간과주거문화,3.0 ,,3.0 ,,윤혜경,"월1A,1B,2A 수2B,3A,3B",,,공대12호관-114,건축공학전공,
,,CLTR185-002,인간과주거문화,3.0 ,,3.0 ,,이지애,"화1A,1B,2A 목2B,3A,3B",,,공대6호관-102,건축공학전공,
,,CLTR185-003,인간과주거문화,3.0 ,,3.0 ,,서윤규,"금1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-103,항공위성시스템전공,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-사회와제도),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR061-001,정치학의 이해,3.0 ,,3.0 ,,최병덕,"월2B,3A,3B 금1A,1B,2A",,,사회과학대학-402,정치외교학과,
,,CLTR061-002,정치학의 이해,3.0 ,,3.0 ,,정재요,"수8B,9A,9B 금8B,9A,9B",,,사회과학대학-352,신문방송학과,
,,CLTR061-003,정치학의 이해,3.0 ,,3.0 ,,윤순갑,"화2B,3A,3B 목1A,1B,2A",,,법과대학(법학전문대학원)-205,행정학부,
,,CLTR061-004,정치학의 이해,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,사회과학대학-102,정치외교학과,
,,CLTR067-001,사회학의 이해,3.0 ,,3.0 ,,박신규,"화5B,6A,6B 목5B,6A,6B",,,조형관(제3합동강의동)-103,철학과,
,,CLTR067-002,사회학의 이해,3.0 ,,3.0 ,,이동진,"월8B,9A,9B",,,사회과학대학-401,사회학과,
,,,,,,,,이동진,"수7A,7B,8A",,,-,사회학과,
,,CLTR067-003,사회학의 이해,3.0 ,,3.0 ,,김종완,"수1A,1B,2A 금2B,3A,3B",,,사회과학대학-451,사회학과,
,,CLTR067-004,사회학의 이해,3.0 ,,3.0 ,,류숙진,"화1A,1B,2A 목2B,3A,3B",,,제4합동강의동-408,간호학과,
,,CLTR067-005,사회학의 이해,3.0 ,,3.0 ,,정용달,"화1A,1B,2A 목2B,3A,3B",,,사회과학대학-401,간호학과,
,,CLTR067-006,사회학의 이해,3.0 ,,3.0 ,,박신규,"금7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-303,생물응용전공,
,,CLTR078-001,심리학의이해,3.0 ,,3.0 ,,곽호완,"화4A,4B,5A 5B,6A,6B",,,사회과학대학-132,심리학과,
,,CLTR078-002,심리학의이해,3.0 ,,3.0 ,,김지호,"월1A,1B,2A 수2B,3A,3B",,,사회과학대학-132,심리학과,
,,CLTR078-004,심리학의이해,3.0 ,,3.0 ,,박중규,"화5B,6A,6B 목5B,6A,6B",,,제4합동강의동-202,경영학부,
,,CLTR078-005,심리학의이해,3.0 ,,3.0 ,,곽지은,"화5B,6A,6B 목5B,6A,6B",,,제4합동강의동-307,경영학부,
,,CLTR078-006,심리학의이해,3.0 ,,3.0 ,,박나영,"화5B,6A,6B 목5B,6A,6B",,,경상대학-201,경영학부,
,,CLTR078-007,심리학의이해,3.0 ,,3.0 ,,손영준,"월5B,6A,6B 금5B,6A,6B",,,제4합동강의동-101,영어교육과,
,,CLTR078-008,심리학의이해,3.0 ,,3.0 ,,박영신,"화2B,3A,3B 목1A,1B,2A",,,제4합동강의동-101,가정교육과,
,,CLTR078-011,심리학의이해,3.0 ,,3.0 ,,임종민,"화7A,7B,8A 목7A,7B,8A",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR078-012,심리학의이해,3.0 ,,3.0 ,,곽지은,"수1A,1B,2A 금2B,3A,3B",,,제4합동강의동-404,치의예과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-사회와제도),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR078-013,심리학의이해,3.0 ,,3.0 ,,임종민,"월7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-308,축산학과,
,,CLTR078-014,심리학의이해,3.0 ,,3.0 ,,손영준,"수7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-305,말/특수동물학과,
,,CLTR078-015,심리학의이해,3.0 ,,3.0 ,,손혜진,"수8B,9A,9B 금8B,9A,9B",,,IT융복합관(IT융복합공학관)-B102,컴퓨터학부,
,,CLTR078-016,심리학의이해,3.0 ,,3.0 ,,임종민,"월1A,1B 2A,2B 3A,3B",,,상주캠퍼스 제9호관-103,소프트웨어학과,
,,CLTR082-001,매스컴과 사회,3.0 ,,3.0 ,,조철래,"월8B,9A,9B 수7A,7B,8A",,,KNU글로벌프라자-308,노어노문학과,
,,CLTR082-002,매스컴과 사회,3.0 ,,3.0 ,,정걸진,"월7A,7B,8A 금7A,7B,8A",,,사회과학대학-451,사회학과,
,,CLTR082-003,매스컴과 사회,3.0 ,,3.0 ,,조성호,"화1A,1B,2A 목2B,3A,3B",,,사회과학대학-151,신문방송학과,
,,CLTR083-001,경제의이해,3.0 ,,3.0 ,,이상락,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-401,사학과,
,,CLTR083-002,경제의이해,3.0 ,,3.0 ,,,"화8B,9A,9B 목8B,9A,9B",,,사회과학대학-352,사회복지학부,
,,CLTR083-003,경제의이해,3.0 ,,3.0 ,,이근기,"수8B,9A,9B 금8B,9A,9B",,,제4합동강의동-202,경영학부,
,,CLTR083-004,경제의이해,3.0 ,,3.0 ,,김태진,"수8B,9A,9B 금8B,9A,9B",,,제4합동강의동-307,경영학부,
,,CLTR083-005,경제의이해,3.0 ,,3.0 ,,박재관,"수8B,9A,9B 금8B,9A,9B",,,경상대학-201,경영학부,
,,CLTR083-006,경제의이해,3.0 ,,3.0 ,,이상락,"화2B,3A,3B 목1A,1B,2A",,,제4합동강의동-404,경제통상학부,
,,CLTR083-007,경제의이해,3.0 ,,3.0 ,,이상락,"화1A,1B,2A 목2B,3A,3B",,,KNU글로벌프라자-502,인문사회자율전공,
,,CLTR085-001,경영의이해,3.0 ,,3.0 ,,서정해,"화1A,1B,2A 목2B,3A,3B",,,사회과학대학-352,문헌정보학과,
,,CLTR085-002,경영의이해,3.0 ,,3.0 ,,신민식,"화7A,7B,8A 목7A,7B,8A",,,경상대학-124,경영학부,
,,CLTR085-003,경영의이해,3.0 ,,3.0 ,,고성훈,"화7A,7B,8A 목7A,7B,8A",,,제4합동강의동-307,경영학부,
,,CLTR085-004,경영의이해,3.0 ,,3.0 ,,박현선,"화7A,7B,8A 목7A,7B,8A",,,제4합동강의동-202,경영학부,
,,CLTR085-005,경영의이해,3.0 ,,3.0 ,,마윤주,"월7A,7B,8A 금7A,7B,8A",,,공대6호관-108,기계공학부,
,,CLTR085-006,경영의이해,3.0 ,,3.0 ,,,"월7A,7B,8A 금7A,7B,8A",,,공대6호관-103,기계공학부,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-사회와제도),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR085-007,경영의이해,3.0 ,,3.0 ,,,"수8B,9A,9B 금8B,9A,9B",,,공대12호관-213,환경공학과,
,,CLTR085-008,경영의이해,3.0 ,,3.0 ,,,"수8B,9A,9B 금8B,9A,9B",,,공대12호관-103,섬유시스템공학과,
,,CLTR085-009,경영의이해,3.0 ,,3.0 ,,마윤주,"월5B,6A,6B 금5B,6A,6B",,,공대6호관-102,신소재공학부,
,,CLTR085-010,경영의이해,3.0 ,,3.0 ,,,"월1A,1B,2A 수2B,3A,3B",,,공대8호관-101,신소재공학부,
,,CLTR085-011,경영의이해,3.0 ,,3.0 ,,장성희,"수8B,9A,9B 금8B,9A,9B",,,공대2호관-420,토목공학과,
,,CLTR085-012,경영의이해,3.0 ,,3.0 ,,,"수1A,1B,2A 금1A,1B,2A",,,공대12호관-114,건축공학전공,
,,CLTR085-013,경영의이해,3.0 ,,3.0 ,,이상진,"화8B,9A,9B 목8B,9A,9B",,,공대12호관-101,응용화학공학부,
,,CLTR085-014,경영의이해,3.0 ,,3.0 ,,박현선,"화2B,3A,3B 목1A,1B,2A",,,공대12호관-215,응용화학공학부,
,,CLTR085-015,경영의이해,3.0 ,,3.0 ,,박찬권,"월2B,3A,3B 금1A,1B,2A",,,수의과대학1-B104,수의예과,
,,CLTR085-016,경영의이해,3.0 ,,3.0 ,,문계완,"화7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-305,융복합시스템공학부,
,,CLTR089-001,회계와사회생활,3.0 ,,3.0 ,,배병한,"화7A,7B,8A 목7A,7B,8A",,,자연과학대학-B05,통계학과,
,,CLTR089-002,회계와사회생활,3.0 ,,3.0 ,,정경철,"월1A,1B,2A 수2B,3A,3B",,,경상대학-124,경영학부,
,,CLTR089-003,회계와사회생활,3.0 ,,3.0 ,,배한수,"월1A,1B,2A 수2B,3A,3B",,,제4합동강의동-307,경영학부,
,,CLTR089-004,회계와사회생활,3.0 ,,3.0 ,,김경화,"월1A,1B,2A 수2B,3A,3B",,,경상대학-201,경영학부,
,,CLTR089-005,회계와사회생활,3.0 ,,3.0 ,,김경화,"화8B,9A,9B 목8B,9A,9B",,,IT대학1호관(공대10호관)-209,전자공학부,
,,CLTR089-006,회계와사회생활,3.0 ,,3.0 ,,배한수,"수8B,9A,9B 금8B,9A,9B",,,IT대학1호관(공대10호관)-211,전자공학부,
,,CLTR089-007,회계와사회생활,3.0 ,,3.0 ,,조성표,"일5B,6A,6B 7A,7B,8A",,,공대8호관-201,전기공학과,
,,CLTR090-001,현대사회와법,3.0 ,,3.0 ,,김민서,"월8B,9A,9B 수7A,7B,8A",,,-,법학과,
,,CLTR090-002,현대사회와법,3.0 ,,3.0 ,,이재호,"수5A,5B 6A,6B 7A,7B",,,군위농장 친환경농업교육및연구센터-204,농산업학과,
,,CLTR090-003,현대사회와법,3.0 ,,3.0 ,,정하명,"월1A,1B,2A 수2B,3A,3B",,,KNU글로벌프라자-508,수의예과,
